load,net_load,battery_power,soc,threshold,timestamp
8735.585233715523,7985.585233715523,750.0,0.10496226712566431,5655.0466374107145,2023-01-02 02:45:00
10328.189322776108,11078.189322776108,-750.0,0.22679719643577634,5717.371648974807,2023-01-02 03:00:00
7399.84646874643,6649.84646874643,750.0,0.1,5750.1874074027655,2023-01-02 03:15:00
9332.011866529614,10082.011866529614,-750.0,0.22183492931011206,6866.465976067137,2023-01-02 03:30:00
9539.457780817524,8808.44820495685,731.0095758606724,0.1,8401.65054247325,2023-01-02 03:45:00
10376.035887129756,11126.035887129756,-750.0,0.22183492931011206,8825.059682979565,2023-01-02 04:00:00
9503.256485151029,9018.705486987954,484.55099816307484,0.13897845687735072,9018.705486987954,2023-01-02 04:15:00
9866.244951254395,10616.244951254395,-750.0,0.26081338618746275,9267.337020609786,2023-01-02 04:30:00
8962.725975036874,8962.725975036874,0.0,0.26081338618746275,9267.337020609786,2023-01-02 04:45:00
10616.11037900082,9866.11037900082,750.0,0.13256609217681847,9460.445330495675,2023-01-02 05:00:00
10045.7441470062,10795.7441470062,-750.0,0.2544010214869305,9530.407456900899,2023-01-02 05:15:00
9880.73432939476,9763.559031365443,117.17529802931676,0.23436446829072963,9763.559031365443,2023-01-02 05:30:00
8562.912795343587,8562.912795343587,0.0,0.23436446829072963,9763.559031365443,2023-01-02 05:45:00
10829.73835238596,10079.73835238596,750.0,0.10611717428008535,9859.248575494483,2023-01-02 06:00:00
10217.90535009342,10967.90535009342,-750.0,0.2279521035901974,9869.85550703232,2023-01-02 06:15:00
10565.783855623313,9878.31550345231,687.4683521710031,0.11039749574501373,9878.31550345231,2023-01-02 06:30:00
9740.55940988825,10490.55940988825,-750.0,0.23223242505512576,9878.31550345231,2023-01-02 06:45:00
11655.556443915792,10905.556443915792,750.0,0.10398513104448148,9964.280587667121,2023-01-02 07:00:00
10904.298995967114,11654.298995967114,-750.0,0.2258200603545935,10032.340445360795,2023-01-02 07:15:00
10707.664718601736,10162.273612935314,545.3911056664219,0.1325601490490042,10162.273612935314,2023-01-02 07:30:00
9303.511489662116,10053.511489662116,-750.0,0.25439507835911623,10162.273612935314,2023-01-02 07:45:00
12814.586816019102,12064.586816019102,750.0,0.12614778434847196,10208.261647388079,2023-01-02 08:00:00
7760.096232563529,8510.09623256353,-750.0,0.247982713658584,10208.261647388079,2023-01-02 08:15:00
10865.902863587216,10216.089831012341,649.8130325748753,0.13686702960447947,10216.089831012341,2023-01-02 08:30:00
9692.566124660036,10442.566124660036,-750.0,0.2587019589145915,10216.089831012341,2023-01-02 08:45:00
11020.997663773518,10300.618329605437,720.3793341680812,0.13551969189026344,10300.618329605437,2023-01-02 09:00:00
8321.250064555601,9071.250064555601,-750.0,0.2573546212003755,10300.618329605437,2023-01-02 09:15:00
10805.09030313116,10364.074246041344,441.01605708981697,0.1819424666176917,10364.074246041344,2023-01-02 09:30:00
9267.464744731906,9267.464744731906,0.0,0.1819424666176917,10364.074246041344,2023-01-02 09:45:00
10671.996165057848,10440.21161617968,231.7845488781677,0.1423081450348878,10440.21161617968,2023-01-02 10:00:00
8007.781208328426,8757.781208328426,-750.0,0.26414307434499984,10440.21161617968,2023-01-02 10:15:00
10164.60648833337,10164.60648833337,0.0,0.26414307434499984,10440.21161617968,2023-01-02 10:30:00
9181.437766761956,9181.437766761956,0.0,0.26414307434499984,10440.21161617968,2023-01-02 10:45:00
11245.996614521637,10539.738773183231,706.2578413384053,0.14337553164440062,10539.738773183231,2023-01-02 11:00:00
8309.475541994205,9059.475541994205,-750.0,0.2652104609545127,10539.738773183231,2023-01-02 11:15:00
9800.190781581565,9800.190781581565,0.0,0.2652104609545127,10539.738773183231,2023-01-02 11:30:00
9269.588621976302,9269.588621976302,0.0,0.2652104609545127,10539.738773183231,2023-01-02 11:45:00
10686.177871657776,10603.528748156443,82.64912350133272,0.2510777590326494,10603.528748156443,2023-01-02 12:00:00
10111.242279724787,10111.242279724787,0.0,0.2510777590326494,10603.528748156443,2023-01-02 12:15:00
10602.568995230293,10602.568995230293,0.0,0.2510777590326494,10612.725033058188,2023-01-02 12:30:00
9595.246785470485,9595.246785470485,0.0,0.2510777590326494,10612.725033058188,2023-01-02 12:45:00
10712.650405652292,10658.024718543591,54.62568710870073,0.24173696362576538,10658.024718543591,2023-01-02 13:00:00
10227.595714167472,10227.595714167472,0.0,0.24173696362576538,10658.024718543591,2023-01-02 13:15:00
10655.693266243425,10655.693266243425,0.0,0.24173696362576538,10667.920440354243,2023-01-02 13:30:00
9610.871373391295,9610.871373391295,0.0,0.24173696362576538,10667.920440354243,2023-01-02 13:45:00
10654.863426318763,10654.863426318763,0.0,0.24173696362576538,10667.920440354243,2023-01-02 14:00:00
8426.321848235011,8426.321848235011,0.0,0.24173696362576538,10667.920440354243,2023-01-02 14:15:00
10681.9471732455,10679.459421198588,2.4877520469126466,0.2413115670015174,10679.459421198588,2023-01-02 14:30:00
9074.455967323249,9074.455967323249,0.0,0.2413115670015174,10679.459421198588,2023-01-02 14:45:00
10880.970128917832,10685.120197054706,195.84993186312568,0.2078219352766975,10685.120197054706,2023-01-02 15:00:00
10597.160856735798,10597.160856735798,0.0,0.2078219352766975,10685.120197054706,2023-01-02 15:15:00
8128.618894979741,8128.618894979741,0.0,0.2078219352766975,10685.120197054706,2023-01-02 15:30:00
9623.264552518096,9623.264552518096,0.0,0.2078219352766975,10685.120197054706,2023-01-02 15:45:00
12371.269489817554,12371.269489817554,0.0,0.2078219352766975,10702.293006865746,2023-01-02 16:00:00
10449.695849116855,10449.695849116855,0.0,0.2078219352766975,10702.293006865746,2023-01-02 16:15:00
10697.115845206416,10697.115845206416,0.0,0.2078219352766975,10705.027500252905,2023-01-02 16:30:00
8915.852492293032,8915.852492293032,0.0,0.2078219352766975,10705.027500252905,2023-01-02 16:45:00
10750.956984554345,10711.403983889653,39.55300066469135,0.20105851486970033,10711.403983889653,2023-01-02 17:00:00
10293.342896525992,10293.342896525992,0.0,0.20105851486970033,10711.403983889653,2023-01-02 17:15:00
7902.268359117131,8352.26835911713,-450.0,0.27415947245576755,10711.403983889653,2023-01-02 17:30:00
9710.502162490298,9710.502162490298,0.0,0.27415947245576755,10711.403983889653,2023-01-02 17:45:00
10607.353144622795,10607.353144622795,0.0,0.27415947245576755,10711.403983889653,2023-01-02 18:00:00
10224.727585588633,10224.727585588633,0.0,0.27415947245576755,10711.403983889653,2023-01-02 18:15:00
10196.042776449707,10196.042776449707,0.0,0.27415947245576755,10711.403983889653,2023-01-02 18:30:00
9693.053649003314,9693.053649003314,0.0,0.27415947245576755,10711.403983889653,2023-01-02 18:45:00
11201.063063940132,10741.380339828831,459.68272411130056,0.19555538516147977,10741.380339828831,2023-01-02 19:00:00
8057.224900514294,8057.224900514294,0.0,0.19555538516147977,10741.380339828831,2023-01-02 19:15:00
10762.498732534208,10758.72380715909,3.7749253751189826,0.1949098865422116,10758.72380715909,2023-01-02 19:30:00
10045.839486297038,10045.839486297038,0.0,0.1949098865422116,10758.72380715909,2023-01-02 19:45:00
11127.698969680092,10762.202236407491,365.496733272601,0.13241126385962323,10762.202236407491,2023-01-02 20:00:00
8073.035512658893,8823.035512658893,-750.0,0.2542461931697353,10762.202236407491,2023-01-02 20:15:00
10560.322619816,10560.322619816,0.0,0.2542461931697353,10762.202236407491,2023-01-02 20:30:00
9504.573643012827,9504.573643012827,0.0,0.2542461931697353,10762.202236407491,2023-01-02 20:45:00
11011.057638061042,10790.435383791686,220.62225426935584,0.21652058369163768,10790.435383791686,2023-01-02 21:00:00
10542.051332255114,10542.051332255114,0.0,0.21652058369163768,10790.435383791686,2023-01-02 21:15:00
10586.687144452935,10586.687144452935,0.0,0.21652058369163768,10790.435383791686,2023-01-02 21:30:00
9301.25268215808,9301.25268215808,0.0,0.21652058369163768,10790.435383791686,2023-01-02 21:45:00
10150.579106892274,10150.579106892274,0.0,0.21652058369163768,10790.435383791686,2023-01-02 22:00:00
6972.200245795169,7722.200245795169,-750.0,0.3383555130017497,10790.435383791686,2023-01-02 22:15:00
7543.4545650843875,8293.454565084387,-750.0,0.46019044231186174,10790.435383791686,2023-01-02 22:30:00
9209.54598329095,9209.54598329095,0.0,0.46019044231186174,10790.435383791686,2023-01-02 22:45:00
11087.98475709706,10803.754627567749,284.23012952931094,0.41158811566062303,10803.754627567749,2023-01-02 23:00:00
7501.126540974678,8251.126540974677,-750.0,0.5334230449707351,10803.754627567749,2023-01-02 23:15:00
10519.00157107258,10519.00157107258,0.0,0.5334230449707351,10803.754627567749,2023-01-02 23:30:00
9224.497402183686,9224.497402183686,0.0,0.5334230449707351,10803.754627567749,2023-01-02 23:45:00
12059.59961603884,11309.59961603884,750.0,0.40517575096009084,10803.754627567749,2023-01-03 00:00:00
10460.299334561672,10460.299334561672,0.0,0.40517575096009084,10803.754627567749,2023-01-03 00:15:00
10435.397058499198,10435.397058499198,0.0,0.40517575096009084,10803.754627567749,2023-01-03 00:30:00
9069.49690190533,9069.49690190533,0.0,0.40517575096009084,10803.754627567749,2023-01-03 00:45:00
10404.077467156512,10404.077467156512,0.0,0.40517575096009084,10803.754627567749,2023-01-03 01:00:00
10031.318444892982,10031.318444892982,0.0,0.40517575096009084,10803.754627567749,2023-01-03 01:15:00
10562.330217344348,10562.330217344348,0.0,0.40517575096009084,10803.754627567749,2023-01-03 01:30:00
8598.393486757015,8598.393486757015,0.0,0.40517575096009084,10803.754627567749,2023-01-03 01:45:00
10498.77156785075,10498.77156785075,0.0,0.40517575096009084,10794.442410481923,2023-01-03 02:00:00
10257.87672668444,10257.87672668444,0.0,0.40517575096009084,10794.442410481923,2023-01-03 02:15:00
8009.671755888261,8459.671755888261,-450.0,0.47827670854615806,10794.442410481923,2023-01-03 02:30:00
8843.281145673127,8843.281145673127,0.0,0.47827670854615806,10794.442410481923,2023-01-03 02:45:00
10999.331064343072,10823.57634007226,175.7547242708115,0.44822328481640006,10823.57634007226,2023-01-03 03:00:00
10222.290660647202,10222.290660647202,0.0,0.44822328481640006,10823.57634007226,2023-01-03 03:15:00
10259.004443062651,10259.004443062651,0.0,0.44822328481640006,10823.57634007226,2023-01-03 03:30:00
8876.761648563452,8876.761648563452,0.0,0.44822328481640006,10823.57634007226,2023-01-03 03:45:00
10114.062982742287,10114.062982742287,0.0,0.44822328481640006,10823.57634007226,2023-01-03 04:00:00
9600.351442013389,9600.351442013389,0.0,0.44822328481640006,10823.57634007226,2023-01-03 04:15:00
7888.552673965885,8338.552673965885,-450.0,0.5213242424024673,10823.57634007226,2023-01-03 04:30:00
8648.269858574524,8648.269858574524,0.0,0.5213242424024673,10823.57634007226,2023-01-03 04:45:00
10445.644267100502,10445.644267100502,0.0,0.5213242424024673,10823.57634007226,2023-01-03 05:00:00
10834.513953401203,10833.320053147392,1.19390025381108,0.5211200897666408,10833.320053147392,2023-01-03 05:15:00
9622.15500097896,9622.15500097896,0.0,0.5211200897666408,10833.320053147392,2023-01-03 05:30:00
8893.493674425357,8893.493674425357,0.0,0.5211200897666408,10833.320053147392,2023-01-03 05:45:00
11436.315272674134,10858.055636040714,578.2596366334201,0.4222397782548881,10858.055636040714,2023-01-03 06:00:00
10053.88767989093,10053.88767989093,0.0,0.4222397782548881,10858.055636040714,2023-01-03 06:15:00
10676.52093516972,10676.52093516972,0.0,0.4222397782548881,10858.055636040714,2023-01-03 06:30:00
9229.840885376045,9229.840885376045,0.0,0.4222397782548881,10858.055636040714,2023-01-03 06:45:00
10882.292079534414,10858.055636040714,24.23644349370079,0.41809543386220943,10858.055636040714,2023-01-03 07:00:00
10749.616877106931,10749.616877106931,0.0,0.41809543386220943,10827.158040833692,2023-01-03 07:15:00
11113.549630999709,10858.055636040714,255.49399495899524,0.374406882542929,10858.055636040714,2023-01-03 07:30:00
9910.05158378006,9910.05158378006,0.0,0.374406882542929,10858.055636040714,2023-01-03 07:45:00
12897.069006377556,12147.069006377556,750.0,0.2461595885322847,10858.055636040714,2023-01-03 08:00:00
10410.102512130035,10410.102512130035,0.0,0.2461595885322847,10858.055636040714,2023-01-03 08:15:00
10796.613728611932,10796.613728611932,0.0,0.2461595885322847,10827.158040833692,2023-01-03 08:30:00
9826.98409252875,9826.98409252875,0.0,0.2461595885322847,10827.158040833692,2023-01-03 08:45:00
11189.809422750202,10827.158040833692,362.6513819165102,0.18414751066560053,10827.158040833692,2023-01-03 09:00:00
10780.306055831394,10780.306055831394,0.0,0.18414751066560053,10827.158040833692,2023-01-03 09:15:00
10386.030012001464,10386.030012001464,0.0,0.18414751066560053,10825.038897203885,2023-01-03 09:30:00
9294.186727719643,9294.186727719643,0.0,0.18414751066560053,10825.038897203885,2023-01-03 09:45:00
11210.992267985868,10869.356085038675,341.63618294719345,0.1257289560001299,10869.356085038675,2023-01-03 10:00:00
10058.728453543308,10808.728453543308,-750.0,0.24756388531024193,10869.356085038675,2023-01-03 10:15:00
7753.290396660642,8203.290396660643,-450.0,0.32066484289630914,10869.356085038675,2023-01-03 10:30:00
9284.767649939642,9284.767649939642,0.0,0.32066484289630914,10869.356085038675,2023-01-03 10:45:00
11418.984601178705,10869.356085038675,549.6285161400301,0.22668034968824968,10869.356085038675,2023-01-03 11:00:00
10567.845962209043,10567.845962209043,0.0,0.22668034968824968,10869.356085038675,2023-01-03 11:15:00
8054.155866465597,8504.155866465597,-450.0,0.2997813072743169,10869.356085038675,2023-01-03 11:30:00
9679.826619480988,9679.826619480988,0.0,0.2997813072743169,10869.356085038675,2023-01-03 11:45:00
10062.65764690292,10062.65764690292,0.0,0.2997813072743169,10869.356085038675,2023-01-03 12:00:00
10787.803095747737,10787.803095747737,0.0,0.2997813072743169,10869.356085038675,2023-01-03 12:15:00
10535.814781935436,10535.814781935436,0.0,0.2997813072743169,10869.356085038675,2023-01-03 12:30:00
9337.40292492187,9337.40292492187,0.0,0.2997813072743169,10869.356085038675,2023-01-03 12:45:00
10919.974356135426,10881.961591880268,38.01276425515789,0.29328126173619884,10881.961591880268,2023-01-03 13:00:00
8207.743837913089,8207.743837913089,0.0,0.29328126173619884,10881.961591880268,2023-01-03 13:15:00
10308.359784341304,10308.359784341304,0.0,0.29328126173619884,10881.961591880268,2023-01-03 13:30:00
9990.146603759657,9990.146603759657,0.0,0.29328126173619884,10881.961591880268,2023-01-03 13:45:00
11145.939436322076,10910.553786985172,235.38564933690395,0.2530311649676704,10910.553786985172,2023-01-03 14:00:00
10848.40173119596,10848.40173119596,0.0,0.2530311649676704,10910.553786985172,2023-01-03 14:15:00
10838.34768824242,10838.34768824242,0.0,0.2530311649676704,10910.553786985172,2023-01-03 14:30:00
9610.346640765663,9610.346640765663,0.0,0.2530311649676704,10910.553786985172,2023-01-03 14:45:00
10867.439096888707,10867.439096888707,0.0,0.2530311649676704,10910.553786985172,2023-01-03 15:00:00
10629.376457735005,10629.376457735005,0.0,0.2530311649676704,10910.553786985172,2023-01-03 15:15:00
10633.06356822139,10633.06356822139,0.0,0.2530311649676704,10910.553786985172,2023-01-03 15:30:00
9138.088165369076,9138.088165369076,0.0,0.2530311649676704,10910.553786985172,2023-01-03 15:45:00
12344.55462688945,11594.55462688945,750.0,0.12478387095702614,10910.553786985172,2023-01-03 16:00:00
10341.731082651218,11091.731082651218,-750.0,0.24661880026713817,10910.553786985172,2023-01-03 16:15:00
10168.015238846889,10168.015238846889,0.0,0.24661880026713817,10910.553786985172,2023-01-03 16:30:00
9432.843975271702,9432.843975271702,0.0,0.24661880026713817,10910.553786985172,2023-01-03 16:45:00
11629.639059208912,10979.49188729116,650.1471719177516,0.1354459795909718,10979.49188729116,2023-01-03 17:00:00
10450.139323084337,11200.139323084337,-750.0,0.25728090890108385,10979.49188729116,2023-01-03 17:15:00
10264.588022303704,10264.588022303704,0.0,0.25728090890108385,10979.49188729116,2023-01-03 17:30:00
9442.97848996881,9442.97848996881,0.0,0.25728090890108385,10979.49188729116,2023-01-03 17:45:00
10848.49779143248,10848.49779143248,0.0,0.25728090890108385,10979.49188729116,2023-01-03 18:00:00
8197.97406811079,8647.97406811079,-450.0,0.33038186648715107,10979.49188729116,2023-01-03 18:15:00
10153.16408722,10153.16408722,0.0,0.33038186648715107,10979.49188729116,2023-01-03 18:30:00
9861.72311885895,9861.72311885895,0.0,0.33038186648715107,10979.49188729116,2023-01-03 18:45:00
11279.2213288655,10979.49188729116,299.72944157433994,0.2791292133975103,10979.49188729116,2023-01-03 19:00:00
8154.578042964678,8604.578042964678,-450.0,0.3522301709835775,10979.49188729116,2023-01-03 19:15:00
10373.908750074965,10373.908750074965,0.0,0.3522301709835775,10979.49188729116,2023-01-03 19:30:00
9829.56257546143,9829.56257546143,0.0,0.3522301709835775,10979.49188729116,2023-01-03 19:45:00
11463.349554444634,10979.49188729116,483.8576671534738,0.26949225565192947,10979.49188729116,2023-01-03 20:00:00
10749.283203069355,10749.283203069355,0.0,0.26949225565192947,10979.49188729116,2023-01-03 20:15:00
10717.998307732229,10717.998307732229,0.0,0.26949225565192947,10979.49188729116,2023-01-03 20:30:00
9723.24133860613,9723.24133860613,0.0,0.26949225565192947,10979.49188729116,2023-01-03 20:45:00
