load,net_load,battery_power,soc,timestamp
4403.940187041343,4403.940187041343,0.0,0.8655047879303364,2023-01-01 10:30:00
4595.471662649649,4595.471662649649,0.0,0.8655047879303364,2023-01-01 10:45:00
4977.439243271827,4977.439243271827,0.0,0.8655047879303364,2023-01-01 11:00:00
5030.649789930813,5030.649789930813,0.0,0.8655047879303364,2023-01-01 11:15:00
5049.355142110773,5049.355142110773,0.0,0.8655047879303364,2023-01-01 11:30:00
4532.1970112459385,4532.1970112459385,0.0,0.8655047879303364,2023-01-01 11:45:00
4844.002952128843,4844.002952128843,0.0,0.8655047879303364,2023-01-01 12:00:00
4568.122278386573,4568.122278386573,0.0,0.8655047879303364,2023-01-01 12:15:00
4701.900850037026,4701.900850037026,0.0,0.8655047879303364,2023-01-01 12:30:00
4807.971867143346,4807.971867143346,0.0,0.8655047879303364,2023-01-01 12:45:00
4716.1962358498695,4716.1962358498695,0.0,0.8655047879303364,2023-01-01 13:00:00
4306.381771345349,4306.381771345349,0.0,0.8655047879303364,2023-01-01 13:15:00
4782.729596319886,4782.729596319886,0.0,0.8655047879303364,2023-01-01 13:30:00
5124.814717876589,5124.814717876589,0.0,0.8655047879303364,2023-01-01 13:45:00
4746.86182600549,4746.86182600549,0.0,0.8655047879303364,2023-01-01 14:00:00
4743.157412967036,4743.157412967036,0.0,0.8655047879303364,2023-01-01 14:15:00
4529.521960901579,4529.521960901579,0.0,0.8655047879303364,2023-01-01 14:30:00
5229.529683446975,5229.529683446975,0.0,0.8655047879303364,2023-01-01 14:45:00
4553.021333909382,4553.021333909382,0.0,0.8655047879303364,2023-01-01 15:00:00
4771.795661019056,4771.795661019056,0.0,0.8655047879303364,2023-01-01 15:15:00
5220.28029568718,5220.28029568718,0.0,0.8655047879303364,2023-01-01 15:30:00
4449.589170537693,4449.589170537693,0.0,0.8655047879303364,2023-01-01 15:45:00
5177.161608833445,5177.161608833445,0.0,0.8655047879303364,2023-01-01 16:00:00
5033.082772796784,5033.082772796784,0.0,0.8655047879303364,2023-01-01 16:15:00
5005.383182121229,5005.383182121229,0.0,0.8655047879303364,2023-01-01 16:30:00
4873.599516107327,4873.599516107327,0.0,0.8655047879303364,2023-01-01 16:45:00
4897.303117086208,4897.303117086208,0.0,0.8655047879303364,2023-01-01 17:00:00
4423.160282397889,4423.160282397889,0.0,0.8655047879303364,2023-01-01 17:15:00
4453.944505574707,4453.944505574707,0.0,0.8655047879303364,2023-01-01 17:30:00
4788.074271692079,4788.074271692079,0.0,0.8655047879303364,2023-01-01 17:45:00
4555.652770632978,4555.652770632978,0.0,0.8655047879303364,2023-01-01 18:00:00
4511.647894403392,4511.647894403392,0.0,0.8655047879303364,2023-01-01 18:15:00
4387.910053788219,4387.910053788219,0.0,0.8655047879303364,2023-01-01 18:30:00
4360.61410389102,4360.61410389102,0.0,0.8655047879303364,2023-01-01 18:45:00
4923.792661627946,4923.792661627946,0.0,0.8655047879303364,2023-01-01 19:00:00
5146.859889899249,5146.859889899249,0.0,0.8655047879303364,2023-01-01 19:15:00
4742.548870520657,4742.548870520657,0.0,0.8655047879303364,2023-01-01 19:30:00
4484.634734104933,4484.634734104933,0.0,0.8655047879303364,2023-01-01 19:45:00
4858.5127239401045,4858.5127239401045,0.0,0.8655047879303364,2023-01-01 20:00:00
4565.945868455193,4565.945868455193,0.0,0.8655047879303364,2023-01-01 20:15:00
4676.648274933041,4676.648274933041,0.0,0.8655047879303364,2023-01-01 20:30:00
4916.28731666551,4916.28731666551,0.0,0.8655047879303364,2023-01-01 20:45:00
4923.992024498573,4923.992024498573,0.0,0.8655047879303364,2023-01-01 21:00:00
4995.87992972946,4995.87992972946,0.0,0.8655047879303364,2023-01-01 21:15:00
4410.942501607631,4410.942501607631,0.0,0.8655047879303364,2023-01-01 21:30:00
4780.723172787552,4780.723172787552,0.0,0.8655047879303364,2023-01-01 21:45:00
4308.194209280334,4308.194209280334,0.0,0.8655047879303364,2023-01-01 22:00:00
4614.83086012315,4614.83086012315,0.0,0.8655047879303364,2023-01-01 22:15:00
5266.324498029254,5266.324498029254,0.0,0.8655047879303364,2023-01-01 22:30:00
4589.345495492851,4589.345495492851,0.0,0.8655047879303364,2023-01-01 22:45:00
4550.378707392573,4550.378707392573,0.0,0.8655047879303364,2023-01-01 23:00:00
4758.1864893328,4758.1864893328,0.0,0.8655047879303364,2023-01-01 23:15:00
4665.566773802776,4665.566773802776,0.0,0.8655047879303364,2023-01-01 23:30:00
4696.617772904621,4696.617772904621,0.0,0.8655047879303364,2023-01-01 23:45:00
11846.510013137657,11096.510013137657,750.0,0.7372574939196921,2023-01-02 00:00:00
9871.059025624962,9871.059025624962,0.0,0.7372574939196921,2023-01-02 00:15:00
9992.129340424575,9992.129340424575,0.0,0.7372574939196921,2023-01-02 00:30:00
9073.3124828503,9073.3124828503,0.0,0.7372574939196921,2023-01-02 00:45:00
10461.603525862987,10461.603525862987,0.0,0.7372574939196921,2023-01-02 01:00:00
10201.11676824502,10201.11676824502,0.0,0.7372574939196921,2023-01-02 01:15:00
9838.259448214749,9838.259448214749,0.0,0.7372574939196921,2023-01-02 01:30:00
8854.884499400912,8854.884499400912,0.0,0.7372574939196921,2023-01-02 01:45:00
10799.747600877512,10799.747600877512,0.0,0.7372574939196921,2023-01-02 02:00:00
10761.312748027338,10761.312748027338,0.0,0.7372574939196921,2023-01-02 02:15:00
10210.6432737691,10210.6432737691,0.0,0.7372574939196921,2023-01-02 02:30:00
8735.585233715523,8735.585233715523,0.0,0.7372574939196921,2023-01-02 02:45:00
10328.189322776108,10328.189322776108,0.0,0.7372574939196921,2023-01-02 03:00:00
7399.84646874643,7849.84646874643,-450.0,0.8103584515057594,2023-01-02 03:15:00
9332.011866529614,9332.011866529614,0.0,0.8103584515057594,2023-01-02 03:30:00
9539.457780817524,9539.457780817524,0.0,0.8103584515057594,2023-01-02 03:45:00
10376.035887129756,10376.035887129756,0.0,0.8103584515057594,2023-01-02 04:00:00
9503.256485151029,9503.256485151029,0.0,0.8103584515057594,2023-01-02 04:15:00
9866.244951254395,9866.244951254395,0.0,0.8103584515057594,2023-01-02 04:30:00
8962.725975036874,8962.725975036874,0.0,0.8103584515057594,2023-01-02 04:45:00
10616.11037900082,10616.11037900082,0.0,0.8103584515057594,2023-01-02 05:00:00
10045.7441470062,10045.7441470062,0.0,0.8103584515057594,2023-01-02 05:15:00
9880.73432939476,9880.73432939476,0.0,0.8103584515057594,2023-01-02 05:30:00
8562.912795343587,8562.912795343587,0.0,0.8103584515057594,2023-01-02 05:45:00
10829.73835238596,10829.73835238596,0.0,0.8103584515057594,2023-01-02 06:00:00
10217.90535009342,10217.90535009342,0.0,0.8103584515057594,2023-01-02 06:15:00
10565.783855623313,10565.783855623313,0.0,0.8103584515057594,2023-01-02 06:30:00
9740.55940988825,9740.55940988825,0.0,0.8103584515057594,2023-01-02 06:45:00
11655.556443915792,11075.934810333,579.6216335827921,0.7112452434297296,2023-01-02 07:00:00
10904.298995967114,10904.298995967114,0.0,0.7112452434297296,2023-01-02 07:15:00
10707.664718601736,10707.664718601736,0.0,0.7112452434297296,2023-01-02 07:30:00
9303.511489662116,9303.511489662116,0.0,0.7112452434297296,2023-01-02 07:45:00
12814.586816019102,12064.586816019102,750.0,0.5829979494190853,2023-01-02 08:00:00
7760.096232563529,8210.09623256353,-450.0,0.6560989070051526,2023-01-02 08:15:00
10865.902863587216,10865.902863587216,0.0,0.6560989070051526,2023-01-02 08:30:00
9692.566124660036,9692.566124660036,0.0,0.6560989070051526,2023-01-02 08:45:00
11020.997663773518,11020.997663773518,0.0,0.6560989070051526,2023-01-02 09:00:00
8321.250064555601,8321.250064555601,0.0,0.6560989070051526,2023-01-02 09:15:00
10805.09030313116,10805.09030313116,0.0,0.6560989070051526,2023-01-02 09:30:00
9267.464744731906,9267.464744731906,0.0,0.6560989070051526,2023-01-02 09:45:00
10671.996165057848,10671.996165057848,0.0,0.6560989070051526,2023-01-02 10:00:00
8007.781208328426,8457.781208328426,-450.0,0.7291998645912199,2023-01-02 10:15:00
10164.60648833337,10164.60648833337,0.0,0.7291998645912199,2023-01-02 10:30:00
9181.437766761956,9181.437766761956,0.0,0.7291998645912199,2023-01-02 10:45:00
11245.996614521637,11075.934810333,170.06180418863732,0.7001199096555388,2023-01-02 11:00:00
8309.475541994205,8309.475541994205,0.0,0.7001199096555388,2023-01-02 11:15:00
9800.190781581565,9800.190781581565,0.0,0.7001199096555388,2023-01-02 11:30:00
9269.588621976302,9269.588621976302,0.0,0.7001199096555388,2023-01-02 11:45:00
10686.177871657776,10686.177871657776,0.0,0.7001199096555388,2023-01-02 12:00:00
10111.242279724787,10111.242279724787,0.0,0.7001199096555388,2023-01-02 12:15:00
10602.568995230293,10602.568995230293,0.0,0.7001199096555388,2023-01-02 12:30:00
9595.246785470485,9595.246785470485,0.0,0.7001199096555388,2023-01-02 12:45:00
10712.650405652292,10712.650405652292,0.0,0.7001199096555388,2023-01-02 13:00:00
10227.595714167472,10227.595714167472,0.0,0.7001199096555388,2023-01-02 13:15:00
10655.693266243425,10655.693266243425,0.0,0.7001199096555388,2023-01-02 13:30:00
9610.871373391295,9610.871373391295,0.0,0.7001199096555388,2023-01-02 13:45:00
10654.863426318763,10654.863426318763,0.0,0.7001199096555388,2023-01-02 14:00:00
8426.321848235011,8426.321848235011,0.0,0.7001199096555388,2023-01-02 14:15:00
10681.9471732455,10681.9471732455,0.0,0.7001199096555388,2023-01-02 14:30:00
9074.455967323249,9074.455967323249,0.0,0.7001199096555388,2023-01-02 14:45:00
10880.970128917832,10880.970128917832,0.0,0.7001199096555388,2023-01-02 15:00:00
10597.160856735798,10597.160856735798,0.0,0.7001199096555388,2023-01-02 15:15:00
8128.618894979741,8578.61889497974,-450.0,0.7732208672416061,2023-01-02 15:30:00
9623.264552518096,9623.264552518096,0.0,0.7732208672416061,2023-01-02 15:45:00
12371.269489817554,11621.269489817554,750.0,0.6449735732309618,2023-01-02 16:00:00
10449.695849116855,10449.695849116855,0.0,0.6449735732309618,2023-01-02 16:15:00
10697.115845206416,10697.115845206416,0.0,0.6449735732309618,2023-01-02 16:30:00
8915.852492293032,8915.852492293032,0.0,0.6449735732309618,2023-01-02 16:45:00
10750.956984554345,10750.956984554345,0.0,0.6449735732309618,2023-01-02 17:00:00
10293.342896525992,10293.342896525992,0.0,0.6449735732309618,2023-01-02 17:15:00
7902.268359117131,8352.26835911713,-450.0,0.7180745308170291,2023-01-02 17:30:00
9710.502162490298,9710.502162490298,0.0,0.7180745308170291,2023-01-02 17:45:00
10607.353144622795,10607.353144622795,0.0,0.7180745308170291,2023-01-02 18:00:00
10224.727585588633,10224.727585588633,0.0,0.7180745308170291,2023-01-02 18:15:00
10196.042776449707,10196.042776449707,0.0,0.7180745308170291,2023-01-02 18:30:00
9693.053649003314,9693.053649003314,0.0,0.7180745308170291,2023-01-02 18:45:00
11201.063063940132,11075.934810333,125.12825360713214,0.6966780509111726,2023-01-02 19:00:00
8057.224900514294,8507.224900514295,-450.0,0.7697790084972399,2023-01-02 19:15:00
10762.498732534208,10762.498732534208,0.0,0.7697790084972399,2023-01-02 19:30:00
10045.839486297038,10045.839486297038,0.0,0.7697790084972399,2023-01-02 19:45:00
11127.698969680092,11075.934810333,51.76415934709257,0.7609275240132394,2023-01-02 20:00:00
8073.035512658893,8523.035512658893,-450.0,0.8340284815993066,2023-01-02 20:15:00
10560.322619816,10560.322619816,0.0,0.8340284815993066,2023-01-02 20:30:00
9504.573643012827,9504.573643012827,0.0,0.8340284815993066,2023-01-02 20:45:00
11011.057638061042,11011.057638061042,0.0,0.8340284815993066,2023-01-02 21:00:00
10542.051332255114,10542.051332255114,0.0,0.8340284815993066,2023-01-02 21:15:00
10586.687144452935,10586.687144452935,0.0,0.8340284815993066,2023-01-02 21:30:00
9301.25268215808,9301.25268215808,0.0,0.8340284815993066,2023-01-02 21:45:00
10150.579106892274,10150.579106892274,0.0,0.8340284815993066,2023-01-02 22:00:00
6972.200245795169,7368.029356199329,-395.82911040416025,0.8983295638459405,2023-01-02 22:15:00
7543.4545650843875,7543.4545650843875,0.0,0.8983295638459405,2023-01-02 22:30:00
9209.54598329095,9209.54598329095,0.0,0.8983295638459405,2023-01-02 22:45:00
11087.98475709706,11075.934810333,12.049946764060223,0.8962690664253231,2023-01-02 23:00:00
7501.126540974678,7501.126540974678,0.0,0.8962690664253231,2023-01-02 23:15:00
10519.00157107258,10519.00157107258,0.0,0.8962690664253231,2023-01-02 23:30:00
9224.497402183686,9224.497402183686,0.0,0.8962690664253231,2023-01-02 23:45:00
12059.59961603884,11309.59961603884,750.0,0.7680217724146788,2023-01-03 00:00:00
10460.299334561672,10460.299334561672,0.0,0.7680217724146788,2023-01-03 00:15:00
10435.397058499198,10435.397058499198,0.0,0.7680217724146788,2023-01-03 00:30:00
9069.49690190533,9069.49690190533,0.0,0.7680217724146788,2023-01-03 00:45:00
10404.077467156512,10404.077467156512,0.0,0.7680217724146788,2023-01-03 01:00:00
10031.318444892982,10031.318444892982,0.0,0.7680217724146788,2023-01-03 01:15:00
10562.330217344348,10562.330217344348,0.0,0.7680217724146788,2023-01-03 01:30:00
8598.393486757015,8598.393486757015,0.0,0.7680217724146788,2023-01-03 01:45:00
10498.77156785075,10498.77156785075,0.0,0.7680217724146788,2023-01-03 02:00:00
10257.87672668444,10257.87672668444,0.0,0.7680217724146788,2023-01-03 02:15:00
8009.671755888261,8459.671755888261,-450.0,0.8411227300007461,2023-01-03 02:30:00
8843.281145673127,8843.281145673127,0.0,0.8411227300007461,2023-01-03 02:45:00
10999.331064343072,10999.331064343072,0.0,0.8411227300007461,2023-01-03 03:00:00
10222.290660647202,10222.290660647202,0.0,0.8411227300007461,2023-01-03 03:15:00
10259.004443062651,10259.004443062651,0.0,0.8411227300007461,2023-01-03 03:30:00
8876.761648563452,8876.761648563452,0.0,0.8411227300007461,2023-01-03 03:45:00
10114.062982742287,10114.062982742287,0.0,0.8411227300007461,2023-01-03 04:00:00
9600.351442013389,9600.351442013389,0.0,0.8411227300007461,2023-01-03 04:15:00
7888.552673965885,8241.816293961409,-353.26361999552347,0.898509194227398,2023-01-03 04:30:00
8648.269858574524,8648.269858574524,0.0,0.898509194227398,2023-01-03 04:45:00
10445.644267100502,10445.644267100502,0.0,0.898509194227398,2023-01-03 05:00:00
10834.513953401203,10834.513953401203,0.0,0.898509194227398,2023-01-03 05:15:00
9622.15500097896,9622.15500097896,0.0,0.898509194227398,2023-01-03 05:30:00
8893.493674425357,8893.493674425357,0.0,0.898509194227398,2023-01-03 05:45:00
11436.315272674134,11075.934810333,360.38046234113426,0.8368854354146574,2023-01-03 06:00:00
10053.88767989093,10053.88767989093,0.0,0.8368854354146574,2023-01-03 06:15:00
10676.52093516972,10676.52093516972,0.0,0.8368854354146574,2023-01-03 06:30:00
9229.840885376045,9229.840885376045,0.0,0.8368854354146574,2023-01-03 06:45:00
10882.292079534414,10882.292079534414,0.0,0.8368854354146574,2023-01-03 07:00:00
10749.616877106931,10749.616877106931,0.0,0.8368854354146574,2023-01-03 07:15:00
11113.549630999709,11075.934810333,37.61482066670942,0.8304534367943892,2023-01-03 07:30:00
9910.05158378006,9910.05158378006,0.0,0.8304534367943892,2023-01-03 07:45:00
12897.069006377556,12147.069006377556,750.0,0.7022061427837449,2023-01-03 08:00:00
10410.102512130035,10410.102512130035,0.0,0.7022061427837449,2023-01-03 08:15:00
10796.613728611932,10796.613728611932,0.0,0.7022061427837449,2023-01-03 08:30:00
9826.98409252875,9826.98409252875,0.0,0.7022061427837449,2023-01-03 08:45:00
11189.809422750202,11075.934810333,113.87461241720302,0.6827339949183887,2023-01-03 09:00:00
10780.306055831394,10780.306055831394,0.0,0.6827339949183887,2023-01-03 09:15:00
10386.030012001464,10386.030012001464,0.0,0.6827339949183887,2023-01-03 09:30:00
9294.186727719643,9294.186727719643,0.0,0.6827339949183887,2023-01-03 09:45:00
11210.992267985868,11075.934810333,135.05745765286883,0.6596396569451386,2023-01-03 10:00:00
10058.728453543308,10058.728453543308,0.0,0.6596396569451386,2023-01-03 10:15:00
7753.290396660642,8203.290396660643,-450.0,0.7327406145312059,2023-01-03 10:30:00
9284.767649939642,9284.767649939642,0.0,0.7327406145312059,2023-01-03 10:45:00
11418.984601178705,11075.934810333,343.0497908457055,0.6740803380153669,2023-01-03 11:00:00
10567.845962209043,10567.845962209043,0.0,0.6740803380153669,2023-01-03 11:15:00
8054.155866465597,8504.155866465597,-450.0,0.7471812956014342,2023-01-03 11:30:00
9679.826619480988,9679.826619480988,0.0,0.7471812956014342,2023-01-03 11:45:00
10062.65764690292,10062.65764690292,0.0,0.7471812956014342,2023-01-03 12:00:00
10787.803095747737,10787.803095747737,0.0,0.7471812956014342,2023-01-03 12:15:00
10535.814781935436,10535.814781935436,0.0,0.7471812956014342,2023-01-03 12:30:00
9337.40292492187,9337.40292492187,0.0,0.7471812956014342,2023-01-03 12:45:00
10919.974356135426,10919.974356135426,0.0,0.7471812956014342,2023-01-03 13:00:00
8207.743837913089,8657.743837913089,-450.0,0.8202822531875015,2023-01-03 13:15:00
10308.359784341304,10308.359784341304,0.0,0.8202822531875015,2023-01-03 13:30:00
9990.146603759657,9990.146603759657,0.0,0.8202822531875015,2023-01-03 13:45:00
11145.939436322076,11075.934810333,70.00462598907689,0.8083117147190664,2023-01-03 14:00:00
10848.40173119596,10848.40173119596,0.0,0.8083117147190664,2023-01-03 14:15:00
10838.34768824242,10838.34768824242,0.0,0.8083117147190664,2023-01-03 14:30:00
9610.346640765663,9610.346640765663,0.0,0.8083117147190664,2023-01-03 14:45:00
10867.439096888707,10867.439096888707,0.0,0.8083117147190664,2023-01-03 15:00:00
10629.376457735005,10629.376457735005,0.0,0.8083117147190664,2023-01-03 15:15:00
10633.06356822139,10633.06356822139,0.0,0.8083117147190664,2023-01-03 15:30:00
9138.088165369076,9138.088165369076,0.0,0.8083117147190664,2023-01-03 15:45:00
12344.55462688945,11594.55462688945,750.0,0.6800644207084221,2023-01-03 16:00:00
10341.731082651218,10341.731082651218,0.0,0.6800644207084221,2023-01-03 16:15:00
10168.015238846889,10168.015238846889,0.0,0.6800644207084221,2023-01-03 16:30:00
9432.843975271702,9432.843975271702,0.0,0.6800644207084221,2023-01-03 16:45:00
11629.639059208912,11075.934810333,553.7042488759125,0.5853829919077126,2023-01-03 17:00:00
10450.139323084337,10450.139323084337,0.0,0.5853829919077126,2023-01-03 17:15:00
10264.588022303704,10264.588022303704,0.0,0.5853829919077126,2023-01-03 17:30:00
9442.97848996881,9442.97848996881,0.0,0.5853829919077126,2023-01-03 17:45:00
10848.49779143248,10848.49779143248,0.0,0.5853829919077126,2023-01-03 18:00:00
8197.97406811079,8647.97406811079,-450.0,0.6584839494937799,2023-01-03 18:15:00
10153.16408722,10153.16408722,0.0,0.6584839494937799,2023-01-03 18:30:00
9861.72311885895,9861.72311885895,0.0,0.6584839494937799,2023-01-03 18:45:00
11279.2213288655,11075.934810333,203.28651853250085,0.623722688279596,2023-01-03 19:00:00
8154.578042964678,8604.578042964678,-450.0,0.6968236458656633,2023-01-03 19:15:00
10373.908750074965,10373.908750074965,0.0,0.6968236458656633,2023-01-03 19:30:00
9829.56257546143,9829.56257546143,0.0,0.6968236458656633,2023-01-03 19:45:00
11463.349554444634,11075.934810333,387.4147441116347,0.6305771224094722,2023-01-03 20:00:00
10749.283203069355,10749.283203069355,0.0,0.6305771224094722,2023-01-03 20:15:00
10717.998307732229,10717.998307732229,0.0,0.6305771224094722,2023-01-03 20:30:00
9723.24133860613,9723.24133860613,0.0,0.6305771224094722,2023-01-03 20:45:00
10861.141540143191,10861.141540143191,0.0,0.6305771224094722,2023-01-03 21:00:00
8492.619959049061,8492.619959049061,0.0,0.6305771224094722,2023-01-03 21:15:00
8293.037681959155,8743.037681959155,-450.0,0.7036780799955394,2023-01-03 21:30:00
9374.787693067416,9374.787693067416,0.0,0.7036780799955394,2023-01-03 21:45:00
9729.506254395075,9729.506254395075,0.0,0.7036780799955394,2023-01-03 22:00:00
9866.0397792354,9866.0397792354,0.0,0.7036780799955394,2023-01-03 22:15:00
7769.656882403061,8219.656882403062,-450.0,0.7767790375816067,2023-01-03 22:30:00
9138.36065157178,9138.36065157178,0.0,0.7767790375816067,2023-01-03 22:45:00
10613.662887898508,10613.662887898508,0.0,0.7767790375816067,2023-01-03 23:00:00
10296.99028388209,10296.99028388209,0.0,0.7767790375816067,2023-01-03 23:15:00
10059.577401743583,10059.577401743583,0.0,0.7767790375816067,2023-01-03 23:30:00
8996.130440887247,8996.130440887247,0.0,0.7767790375816067,2023-01-03 23:45:00
12197.50537440883,11447.50537440883,750.0,0.6485317435709624,2023-01-04 00:00:00
10331.920475172756,10331.920475172756,0.0,0.6485317435709624,2023-01-04 00:15:00
9904.546309630665,9904.546309630665,0.0,0.6485317435709624,2023-01-04 00:30:00
9154.07594686794,9154.07594686794,0.0,0.6485317435709624,2023-01-04 00:45:00
10362.355962234917,10362.355962234917,0.0,0.6485317435709624,2023-01-04 01:00:00
7535.248152361062,7985.248152361062,-450.0,0.7216327011570297,2023-01-04 01:15:00
10589.65169637148,10589.65169637148,0.0,0.7216327011570297,2023-01-04 01:30:00
8420.833891588036,8420.833891588036,0.0,0.7216327011570297,2023-01-04 01:45:00
10657.119497916134,10657.119497916134,0.0,0.7216327011570297,2023-01-04 02:00:00
9572.567031616069,9572.567031616069,0.0,0.7216327011570297,2023-01-04 02:15:00
10184.332079567268,10184.332079567268,0.0,0.7216327011570297,2023-01-04 02:30:00
8745.419705984072,8745.419705984072,0.0,0.7216327011570297,2023-01-04 02:45:00
10932.453293244083,10932.453293244083,0.0,0.7216327011570297,2023-01-04 03:00:00
10018.858402733278,10018.858402733278,0.0,0.7216327011570297,2023-01-04 03:15:00
9996.236773781864,9996.236773781864,0.0,0.7216327011570297,2023-01-04 03:30:00
9038.670725632344,9038.670725632344,0.0,0.7216327011570297,2023-01-04 03:45:00
10562.737922720333,10562.737922720333,0.0,0.7216327011570297,2023-01-04 04:00:00
10379.072068850595,10379.072068850595,0.0,0.7216327011570297,2023-01-04 04:15:00
7378.348653232478,7828.348653232478,-450.0,0.794733658743097,2023-01-04 04:30:00
8776.260605702953,8776.260605702953,0.0,0.794733658743097,2023-01-04 04:45:00
10405.820154818814,10405.820154818814,0.0,0.794733658743097,2023-01-04 05:00:00
10203.34379648694,10203.34379648694,0.0,0.794733658743097,2023-01-04 05:15:00
10275.465183180268,10275.465183180268,0.0,0.794733658743097,2023-01-04 05:30:00
8723.293723722698,8723.293723722698,0.0,0.794733658743097,2023-01-04 05:45:00
10969.339356578375,10969.339356578375,0.0,0.794733658743097,2023-01-04 06:00:00
10940.688803991725,10940.688803991725,0.0,0.794733658743097,2023-01-04 06:15:00
8478.389551204898,8478.389551204898,0.0,0.794733658743097,2023-01-04 06:30:00
9586.89917107024,9586.89917107024,0.0,0.794733658743097,2023-01-04 06:45:00
10970.482016387652,10970.482016387652,0.0,0.794733658743097,2023-01-04 07:00:00
10649.628801744451,10649.628801744451,0.0,0.794733658743097,2023-01-04 07:15:00
10326.744186765893,10326.744186765893,0.0,0.794733658743097,2023-01-04 07:30:00
9380.342637165892,9380.342637165892,0.0,0.794733658743097,2023-01-04 07:45:00
12628.2021821277,11878.2021821277,750.0,0.6664863647324527,2023-01-04 08:00:00
11017.318815456476,11017.318815456476,0.0,0.6664863647324527,2023-01-04 08:15:00
10650.35253351959,10650.35253351959,0.0,0.6664863647324527,2023-01-04 08:30:00
9378.449807701569,9378.449807701569,0.0,0.6664863647324527,2023-01-04 08:45:00
11130.213594482884,11075.934810333,54.278784149884814,0.6572048884799053,2023-01-04 09:00:00
8440.581768547867,8440.581768547867,0.0,0.6572048884799053,2023-01-04 09:15:00
8289.40405166598,8739.40405166598,-450.0,0.7303058460659726,2023-01-04 09:30:00
9402.80244892822,9402.80244892822,0.0,0.7303058460659726,2023-01-04 09:45:00
10699.477166882643,10699.477166882643,0.0,0.7303058460659726,2023-01-04 10:00:00
8350.194777760347,8350.194777760347,0.0,0.7303058460659726,2023-01-04 10:15:00
