timestamp,soc,soh,available_charge_power,available_discharge_power,total_cycles
2023-01-03 07:30:00,0.1540204169837764,1.0,750.0,324.1225019026583,0
2023-01-03 07:45:00,0.1540204169837764,1.0,750.0,324.1225019026583,0
2023-01-03 08:00:00,0.1,1.0,750.0,0.0,0
2023-01-03 08:15:00,0.22183492931011206,1.0,750.0,731.0095758606724,0
2023-01-03 08:30:00,0.20857237495233844,1.0,750.0,651.4342497140306,0
2023-01-03 08:45:00,0.20857237495233844,1.0,750.0,651.4342497140306,0
2023-01-03 09:00:00,0.12807477554140462,1.0,750.0,168.44865324842766,0
2023-01-03 09:15:00,0.24990970485151665,1.0,750.0,750.0,0
2023-01-03 09:30:00,0.24990970485151665,1.0,750.0,750.0,0
2023-01-03 09:45:00,0.24990970485151665,1.0,750.0,750.0,0
2023-01-03 10:00:00,0.16578991533268894,1.0,750.0,394.7394919961336,0
2023-01-03 10:15:00,0.16578991533268894,1.0,750.0,394.7394919961336,0
2023-01-03 10:30:00,0.23889087291875616,1.0,750.0,750.0,0
2023-01-03 10:45:00,0.23889087291875616,1.0,750.0,750.0,0
2023-01-03 11:00:00,0.11920514485733964,1.0,750.0,115.23086914403783,0
2023-01-03 11:15:00,0.24104007416745168,1.0,750.0,750.0,0
2023-01-03 11:30:00,0.24104007416745168,1.0,750.0,750.0,0
2023-01-03 11:45:00,0.24104007416745168,1.0,750.0,750.0,0
2023-01-03 12:00:00,0.24104007416745168,1.0,750.0,750.0,0
2023-01-03 12:15:00,0.2292841062408171,1.0,750.0,750.0,0
2023-01-03 12:30:00,0.2292841062408171,1.0,750.0,750.0,0
2023-01-03 12:45:00,0.2292841062408171,1.0,750.0,750.0,0
2023-01-03 13:00:00,0.19492732965991927,1.0,750.0,569.5639779595156,0
2023-01-03 13:15:00,0.19492732965991927,1.0,750.0,569.5639779595156,0
2023-01-03 13:30:00,0.19492732965991927,1.0,750.0,569.5639779595156,0
2023-01-03 13:45:00,0.19492732965991927,1.0,750.0,569.5639779595156,0
2023-01-03 14:00:00,0.1219313396459066,1.0,750.0,131.5880378754396,0
2023-01-03 14:15:00,0.24376626895601866,1.0,750.0,750.0,0
2023-01-03 14:30:00,0.2233673580769656,1.0,750.0,740.2041484617935,0
2023-01-03 14:45:00,0.2233673580769656,1.0,750.0,740.2041484617935,0
2023-01-03 15:00:00,0.1979939212807869,1.0,750.0,587.9635276847214,0
2023-01-03 15:15:00,0.1979939212807869,1.0,750.0,587.9635276847214,0
2023-01-03 15:30:00,0.1979939212807869,1.0,750.0,587.9635276847214,0
2023-01-03 15:45:00,0.1979939212807869,1.0,750.0,587.9635276847214,0
2023-01-03 16:00:00,0.1,1.0,750.0,0.0,0
2023-01-03 16:15:00,0.22183492931011206,1.0,750.0,731.0095758606724,0
2023-01-03 16:30:00,0.22183492931011206,1.0,750.0,731.0095758606724,0
2023-01-03 16:45:00,0.22183492931011206,1.0,750.0,731.0095758606724,0
2023-01-03 17:00:00,0.1,1.0,750.0,0.0,0
2023-01-03 17:15:00,0.22183492931011206,1.0,750.0,731.0095758606724,0
2023-01-03 17:30:00,0.22183492931011206,1.0,750.0,731.0095758606724,0
2023-01-03 17:45:00,0.22183492931011206,1.0,750.0,731.0095758606724,0
2023-01-03 18:00:00,0.19970038740698687,1.0,750.0,598.2023244419212,0
2023-01-03 18:15:00,0.19970038740698687,1.0,750.0,598.2023244419212,0
2023-01-03 18:30:00,0.19970038740698687,1.0,750.0,598.2023244419212,0
2023-01-03 18:45:00,0.19970038740698687,1.0,750.0,598.2023244419212,0
2023-01-03 19:00:00,0.10391367464722542,1.0,750.0,23.482047883352507,0
2023-01-03 19:15:00,0.22574860395733748,1.0,750.0,750.0,0
2023-01-03 19:30:00,0.22574860395733748,1.0,750.0,750.0,0
2023-01-03 19:45:00,0.22574860395733748,1.0,750.0,750.0,0
2023-01-03 20:00:00,0.1,1.0,750.0,0.0,0
2023-01-03 20:15:00,0.22183492931011206,1.0,750.0,731.0095758606724,0
2023-01-03 20:30:00,0.22183492931011206,1.0,750.0,731.0095758606724,0
2023-01-03 20:45:00,0.22183492931011206,1.0,750.0,731.0095758606724,0
2023-01-03 21:00:00,0.19753835199592126,1.0,750.0,585.2301119755275,0
2023-01-03 21:15:00,0.19753835199592126,1.0,750.0,585.2301119755275,0
2023-01-03 21:30:00,0.19753835199592126,1.0,750.0,585.2301119755275,0
2023-01-03 21:45:00,0.19753835199592126,1.0,750.0,585.2301119755275,0
2023-01-03 22:00:00,0.19753835199592126,1.0,750.0,585.2301119755275,0
2023-01-03 22:15:00,0.19753835199592126,1.0,750.0,585.2301119755275,0
2023-01-03 22:30:00,0.2706393095819885,1.0,750.0,750.0,0
2023-01-03 22:45:00,0.2706393095819885,1.0,750.0,750.0,0
2023-01-03 23:00:00,0.2706393095819885,1.0,750.0,750.0,0
2023-01-03 23:15:00,0.2706393095819885,1.0,750.0,750.0,0
2023-01-03 23:30:00,0.2706393095819885,1.0,750.0,750.0,0
2023-01-03 23:45:00,0.2706393095819885,1.0,750.0,750.0,0
2023-01-04 00:00:00,0.14239201557134423,1.0,750.0,254.35209342806536,0
2023-01-04 00:15:00,0.26422694488145626,1.0,750.0,750.0,0
2023-01-04 00:30:00,0.26422694488145626,1.0,750.0,750.0,0
2023-01-04 00:45:00,0.26422694488145626,1.0,750.0,750.0,0
2023-01-04 01:00:00,0.26422694488145626,1.0,750.0,750.0,0
2023-01-04 01:15:00,0.3373279024675235,1.0,750.0,750.0,0
2023-01-04 01:30:00,0.3373279024675235,1.0,750.0,750.0,0
2023-01-04 01:45:00,0.3373279024675235,1.0,750.0,750.0,0
2023-01-04 02:00:00,0.3373279024675235,1.0,750.0,750.0,0
2023-01-04 02:15:00,0.3373279024675235,1.0,750.0,750.0,0
2023-01-04 02:30:00,0.3373279024675235,1.0,750.0,750.0,0
2023-01-04 02:45:00,0.3373279024675235,1.0,750.0,750.0,0
2023-01-04 03:00:00,0.30083727266487326,1.0,750.0,750.0,0
2023-01-04 03:15:00,0.30083727266487326,1.0,750.0,750.0,0
2023-01-04 03:30:00,0.30083727266487326,1.0,750.0,750.0,0
2023-01-04 03:45:00,0.30083727266487326,1.0,750.0,750.0,0
2023-01-04 04:00:00,0.30083727266487326,1.0,750.0,750.0,0
2023-01-04 04:15:00,0.30083727266487326,1.0,750.0,750.0,0
2023-01-04 04:30:00,0.3739382302509405,1.0,750.0,750.0,0
2023-01-04 04:45:00,0.3739382302509405,1.0,750.0,750.0,0
2023-01-04 05:00:00,0.3739382302509405,1.0,750.0,750.0,0
2023-01-04 05:15:00,0.3739382302509405,1.0,750.0,750.0,0
2023-01-04 05:30:00,0.3739382302509405,1.0,750.0,750.0,0
2023-01-04 05:45:00,0.3739382302509405,1.0,750.0,750.0,0
2023-01-04 06:00:00,0.3311402167025193,1.0,750.0,750.0,0
2023-01-04 06:15:00,0.2932413442756283,1.0,750.0,750.0,0
2023-01-04 06:30:00,0.2932413442756283,1.0,750.0,750.0,0
2023-01-04 06:45:00,0.2932413442756283,1.0,750.0,750.0,0
2023-01-04 07:00:00,0.25024794002252126,1.0,750.0,750.0,0
2023-01-04 07:15:00,0.25024794002252126,1.0,750.0,750.0,0
2023-01-04 07:30:00,0.25024794002252126,1.0,750.0,750.0,0
2023-01-04 07:45:00,0.25024794002252126,1.0,750.0,750.0,0
2023-01-04 08:00:00,0.12200064601187699,1.0,750.0,132.0038760712619,0
2023-01-04 08:15:00,0.24383557532198902,1.0,750.0,750.0,0
2023-01-04 08:30:00,0.24383557532198902,1.0,750.0,750.0,0
2023-01-04 08:45:00,0.24383557532198902,1.0,750.0,750.0,0
2023-01-04 09:00:00,0.17352864752386404,1.0,750.0,441.1718851431842,0
2023-01-04 09:15:00,0.17352864752386404,1.0,750.0,441.1718851431842,0
2023-01-04 09:30:00,0.17352864752386404,1.0,750.0,441.1718851431842,0
2023-01-04 09:45:00,0.17352864752386404,1.0,750.0,441.1718851431842,0
2023-01-04 10:00:00,0.17352864752386404,1.0,750.0,441.1718851431842,0
2023-01-04 10:15:00,0.17352864752386404,1.0,750.0,441.1718851431842,0
2023-01-04 10:30:00,0.17352864752386404,1.0,750.0,441.1718851431842,0
2023-01-04 10:45:00,0.17352864752386404,1.0,750.0,441.1718851431842,0
2023-01-04 11:00:00,0.17352864752386404,1.0,750.0,441.1718851431842,0
2023-01-04 11:15:00,0.17352864752386404,1.0,750.0,441.1718851431842,0
2023-01-04 11:30:00,0.17352864752386404,1.0,750.0,441.1718851431842,0
2023-01-04 11:45:00,0.17352864752386404,1.0,750.0,441.1718851431842,0
2023-01-04 12:00:00,0.17352864752386404,1.0,750.0,441.1718851431842,0
2023-01-04 12:15:00,0.17352864752386404,1.0,750.0,441.1718851431842,0
2023-01-04 12:30:00,0.17352864752386404,1.0,750.0,441.1718851431842,0
2023-01-04 12:45:00,0.17352864752386404,1.0,750.0,441.1718851431842,0
2023-01-04 13:00:00,0.1,1.0,750.0,0.0,0
2023-01-04 13:15:00,0.22183492931011206,1.0,750.0,731.0095758606724,0
2023-01-04 13:30:00,0.2949358868961793,1.0,750.0,750.0,0
2023-01-04 13:45:00,0.2949358868961793,1.0,750.0,750.0,0
2023-01-04 14:00:00,0.2949358868961793,1.0,750.0,750.0,0
2023-01-04 14:15:00,0.2949358868961793,1.0,750.0,750.0,0
2023-01-04 14:30:00,0.3680368444822465,1.0,750.0,750.0,0
2023-01-04 14:45:00,0.3680368444822465,1.0,750.0,750.0,0
2023-01-04 15:00:00,0.36338218851396115,1.0,750.0,750.0,0
2023-01-04 15:15:00,0.36338218851396115,1.0,750.0,750.0,0
2023-01-04 15:30:00,0.3040843001238313,1.0,750.0,750.0,0
2023-01-04 15:45:00,0.3040843001238313,1.0,750.0,750.0,0
2023-01-04 16:00:00,0.17583700611318703,1.0,750.0,455.02203667912215,0
2023-01-04 16:15:00,0.17583700611318703,1.0,750.0,455.02203667912215,0
2023-01-04 16:30:00,0.17583700611318703,1.0,750.0,455.02203667912215,0
2023-01-04 16:45:00,0.17583700611318703,1.0,750.0,455.02203667912215,0
2023-01-04 17:00:00,0.1,1.0,750.0,0.0,0
2023-01-04 17:15:00,0.22183492931011206,1.0,750.0,731.0095758606724,0
2023-01-04 17:30:00,0.2949358868961793,1.0,750.0,750.0,0
2023-01-04 17:45:00,0.2949358868961793,1.0,750.0,750.0,0
2023-01-04 18:00:00,0.18482349452869784,1.0,750.0,508.940967172187,0
2023-01-04 18:15:00,0.1826828142666511,1.0,750.0,496.0968855999065,0
2023-01-04 18:30:00,0.1826828142666511,1.0,750.0,496.0968855999065,0
2023-01-04 18:45:00,0.1826828142666511,1.0,750.0,496.0968855999065,0
2023-01-04 19:00:00,0.14763093040301956,1.0,750.0,285.7855824181173,0
2023-01-04 19:15:00,0.2694658597131316,1.0,750.0,750.0,0
2023-01-04 19:30:00,0.21641259768417626,1.0,750.0,698.4755861050575,0
