timestamp,kiln_kw,raw_mill_kw,cement_mill_kw,auxiliary_kw,total_kw
2023-01-01 11:00:00,3890.279406530322,198.61291795696727,203.89030439706917,650.3082398554994,4977.439243271827
2023-01-01 11:15:00,3957.186241862155,188.04092754045337,178.55318500488215,689.3299772097752,5030.649789930813
2023-01-01 11:30:00,3942.312213504564,200.15327425670935,189.0086922205147,686.9589245464207,5049.355142110773
2023-01-01 11:45:00,3645.959622605876,186.7080153824287,101.78896427030833,525.4814993630843,4532.1970112459385
2023-01-01 12:00:00,3788.2980692490987,215.2309743637197,197.6594877541412,682.7749607782739,4844.002952128843
2023-01-01 12:15:00,3779.915671823245,209.3816386561998,24.802223269554105,550.0458818392343,4568.122278386573
2023-01-01 12:30:00,3741.883810877777,198.23876442954634,26.02135416967608,687.6705581757788,4701.900850037026
2023-01-01 12:45:00,3930.3869911625943,196.3827398171984,115.69691110696152,646.8799650189175,4807.971867143346
2023-01-01 13:00:00,3723.8228404871898,189.11636412793564,192.45086868063748,689.2473383121995,4716.1962358498695
2023-01-01 13:15:00,3389.8438506245566,210.29054146032428,28.238212042424408,681.5290553493007,4306.381771345349
2023-01-01 13:30:00,3853.944096025999,201.7281160985152,184.698932175228,541.1593296986168,4782.729596319886
2023-01-01 13:45:00,3883.358796309167,190.29236405136032,114.47905852885697,731.760719680346,5124.814717876589
2023-01-01 14:00:00,3870.908127487558,217.88859070614373,183.75747072194198,691.1605292622127,4746.86182600549
2023-01-01 14:15:00,3801.9344386652556,200.03364257569265,29.276405418903728,657.9644072759265,4743.157412967036
2023-01-01 14:30:00,3738.4767000523257,206.82474639966136,16.699530687306275,617.470153554499,4529.521960901579
2023-01-01 14:45:00,4054.539418928817,211.22833914837867,91.61715824954825,637.5207266514213,5229.529683446975
2023-01-01 15:00:00,3656.689338927464,186.91083882654954,206.7197660482965,656.4343587096088,4553.021333909382
2023-01-01 15:15:00,3788.642376608722,211.11920668386725,25.852993824306754,712.8562600186533,4771.795661019056
2023-01-01 15:30:00,3891.9381611870294,200.29801741807182,185.2527816412577,731.9930826672698,5220.28029568718
2023-01-01 15:45:00,3721.372712551295,208.37976016900035,90.90859305477906,509.30589857081407,4449.589170537693
2023-01-01 16:00:00,3899.0604431668366,261.4744121115354,226.75223552036957,629.8455557166109,5177.161608833445
2023-01-01 16:15:00,3921.93227485885,189.7522575769335,152.35076482049152,707.6793673878378,5033.0827727967835
2023-01-01 16:30:00,3722.4678127889847,203.5704294036825,179.42843901559422,663.5547389266958,5005.383182121229
2023-01-01 16:45:00,3878.276467770643,201.5151018772053,96.22928918804121,657.3771491942616,4873.599516107327
2023-01-01 17:00:00,3977.911095461257,207.33122141568128,187.56984595289566,627.3006182807275,4897.303117086208
2023-01-01 17:15:00,3668.3894508144176,194.06760994233358,15.855103729826116,508.2145678840243,4423.160282397889
2023-01-01 17:30:00,3461.4759794108463,195.71256744395288,177.69884327927434,645.6112507104565,4453.944505574707
2023-01-01 17:45:00,3696.1752408153225,192.088426111345,117.44647692335712,744.1926367698835,4788.074271692079
2023-01-01 18:00:00,3461.231429538578,217.49242098057755,190.21678656084634,659.911826673372,4555.652770632978
2023-01-01 18:15:00,3877.7998669325198,197.82594935947884,22.518512197945658,528.4295032725536,4511.647894403392
2023-01-01 18:30:00,3700.4083985296156,181.91982210784272,14.564860237951729,523.2087661886262,4387.910053788219
2023-01-01 18:45:00,3682.324481233825,200.03246592931987,104.52894936857331,565.7291724725397,4360.61410389102
2023-01-01 19:00:00,3890.560908573102,194.43600812955106,181.10331237552384,671.3575742490717,4923.792661627946
2023-01-01 19:15:00,3902.972819562072,206.9482229582968,150.15215151546795,673.2026440220178,5146.859889899249
2023-01-01 19:30:00,3743.633420423112,199.57729943497657,155.34083975307942,648.2485555413068,4742.548870520657
2023-01-01 19:45:00,3687.9285231049193,218.41000936760372,94.98305379236712,559.3043788005293,4484.634734104933
2023-01-01 20:00:00,3838.1510675579148,181.91921766754461,204.55567248005005,735.0390742298356,4858.5127239401045
2023-01-01 20:15:00,3802.61497713696,185.64207352615438,28.344779740751417,659.1406299967601,4565.945868455193
2023-01-01 20:30:00,3678.1442051445038,208.8247946356808,170.88954328582827,572.2245693919648,4676.648274933041
2023-01-01 20:45:00,3801.9096529351714,181.89590500244,112.94197700673297,746.1762792786354,4916.28731666551
2023-01-01 21:00:00,3746.9309500562977,203.07281243351056,194.58838263727282,657.7085793304677,4923.992024498573
2023-01-01 21:15:00,3797.903872720773,209.61583619103192,188.5103378214077,663.9071921362939,4995.87992972946
2023-01-01 21:30:00,3709.983175968499,192.82042080442295,155.60959695976874,574.8062790806899,4410.942501607631
2023-01-01 21:45:00,3718.6381951447497,197.34770076055065,118.04355838928912,735.6489959264882,4780.723172787552
2023-01-01 22:00:00,3569.0168832297472,134.1787049099589,195.5313349536224,516.7456332932009,4308.194209280334
2023-01-01 22:15:00,3724.1945103253547,118.71564334675723,181.17428104879838,526.5680206840588,4614.83086012315
2023-01-01 22:30:00,4031.4826840866604,148.69196672352524,174.32077557729593,644.7519026564203,5266.324498029254
2023-01-01 22:45:00,3691.8154227063487,137.57611349073773,94.24508457641811,574.7121727329585,4589.345495492851
2023-01-01 23:00:00,3709.737677597914,146.72066836872816,202.43844106032228,517.7104473668344,4550.378707392573
2023-01-01 23:15:00,4015.8829469993943,133.3493014543212,182.20812711962407,519.7215849810689,4758.1864893328
2023-01-01 23:30:00,3751.4895322826424,131.4880455610497,189.4633066857036,587.3049218108563,4665.566773802776
2023-01-01 23:45:00,3883.179010287551,119.43807189389663,103.66961869879158,728.4001069978542,4696.617772904621
2023-01-02 00:00:00,3842.199510654757,2610.0728781955618,4070.5215099228008,1192.8097501039513,11846.510013137655
2023-01-02 00:15:00,3791.832620415822,2073.920980265687,3001.5784445752956,1020.2047886687317,9871.059025624962
2023-01-02 00:30:00,3786.1168045027107,2176.8100101391187,2743.0888905624042,1182.0978057674492,9992.129340424577
2023-01-02 00:45:00,3533.860386741093,2028.5186816025187,1965.4485489093163,1484.1096465683704,9073.312482850299
2023-01-02 01:00:00,3832.6902570294333,2071.9848016397777,3321.3720677576566,1126.9033817966388,10461.603525862989
2023-01-02 01:15:00,3774.1483970063027,2322.0588363325087,2843.0543824636216,1241.5857488529687,10201.116768245021
2023-01-02 01:30:00,3568.010785089751,2347.7684493720517,2914.024598132134,1108.8143116043286,9838.259448214747
2023-01-02 01:45:00,3574.4597563679476,2280.06873319423,1660.8315223629338,1428.9606335416452,8854.884499400912
2023-01-02 02:00:00,3565.666915135033,2467.1359481773625,3357.3425146926875,1373.3838823870997,10799.747600877512
2023-01-02 02:15:00,3750.8349159355407,2380.863750285521,3136.569437164988,1487.0907720995021,10761.312748027338
2023-01-02 02:30:00,3660.717492362074,2024.153823976703,3078.590664951359,1415.72104101595,10210.6432737691
2023-01-02 02:45:00,3754.0521516506283,2454.603254697547,1573.5875816205303,1010.5271114694689,8735.585233715523
2023-01-02 03:00:00,3798.588077753125,2105.8978852119494,3108.077123468513,1414.4723022492399,10328.189322776107
2023-01-02 03:15:00,3828.5801742917147,2037.1533372057831,394.768544272532,1137.1258990447218,7399.84646874643
2023-01-02 03:30:00,3502.783322816177,2097.5487526010315,2547.5833254989598,1164.7806356228266,9332.011866529614
2023-01-02 03:45:00,3659.8974846041615,2376.9683767477673,1937.2027485410736,1457.0091703962914,9539.457780817524
2023-01-02 04:00:00,3778.566746665919,2237.0603527868875,3095.4647470174427,1335.2563817351336,10376.035887129756
2023-01-02 04:15:00,3587.1408312621506,2223.341556201157,2528.5578689546346,1299.4959321223157,9503.256485151027
2023-01-02 04:30:00,3863.3907660657273,2123.523835494374,2639.941985875583,1362.840869760291,9866.244951254397
2023-01-02 04:45:00,3704.385009744602,2398.994948172863,1718.072880446922,1079.7623582040826,8962.725975036874
2023-01-02 05:00:00,3669.9255964801705,2146.528997719272,3254.6067771977832,1481.4763743094181,10616.11037900082
2023-01-02 05:15:00,3741.4744594179942,2106.0990593123984,2886.5349608330744,1434.575039515658,10045.7441470062
2023-01-02 05:30:00,3734.0937569900066,2078.0776429746506,2538.4250619788445,1320.0272152162765,9880.73432939476
2023-01-02 05:45:00,3558.416922846255,2173.025207103092,1843.4054382079576,1022.5479562783174,8562.912795343587
2023-01-02 06:00:00,3725.271273270277,2593.0881400808967,3006.5873473625725,1335.4072936243426,10829.73835238596
2023-01-02 06:15:00,3646.1471632069984,2775.5997795011467,2813.6793423772338,1096.5150688628005,10217.905350093419
2023-01-02 06:30:00,3492.754963009112,2573.3705280805193,3129.7919331969415,1490.8463729627183,10565.783855623313
2023-01-02 06:45:00,3798.4211269857265,2821.205231915283,1691.0186944039863,1414.3999856511382,9740.55940988825
2023-01-02 07:00:00,3882.1849262131477,2848.7929844153277,3375.343767530571,1444.8799740053323,11655.556443915792
2023-01-02 07:15:00,3894.5403284151294,2876.2399463031416,2715.8028349810593,1413.4018862910698,10904.298995967114
2023-01-02 07:30:00,3581.823522529108,2897.5836059123326,2945.7760899107843,1289.9946709289027,10707.664718601736
2023-01-02 07:45:00,3483.9323624118906,2930.950136947813,1576.546250108221,1319.6357394375173,9303.511489662116
2023-01-02 08:00:00,3515.9625419247327,3887.1856145722872,4117.481385074519,1338.169534935397,12814.586816019102
2023-01-02 08:15:00,3677.0446880950085,2754.9876180364117,293.43492411943157,1032.8756640055929,7760.096232563529
2023-01-02 08:30:00,3882.74330208801,2693.4228591662445,2933.970599424267,1372.4541279554833,10865.902863587215
2023-01-02 08:45:00,3815.655250798246,2788.494247926961,1831.639836894589,1390.384922186613,9692.566124660036
2023-01-02 09:00:00,3874.5542524412676,2598.7029133434044,3264.7976108732955,1405.2456333273767,11020.997663773518
2023-01-02 09:15:00,3614.1035494848566,2803.94056118896,423.8789618283183,1485.5306411510699,8321.250064555601
2023-01-02 09:30:00,3883.457814916689,2538.348707763513,2949.805771138386,1332.8554587040026,10805.09030313116
2023-01-02 09:45:00,3930.0344973356678,2572.5520812656314,1662.478563080585,1153.8023168489558,9267.464744731906
2023-01-02 10:00:00,3461.9705399257464,2800.2765287722077,3292.02504873418,1157.6845939638506,10671.996165057848
2023-01-02 10:15:00,3819.6370831365816,2743.900998522185,485.6464379394352,1183.4985220605922,8007.781208328426
2023-01-02 10:30:00,3733.623977783941,2752.087573659387,2537.5512597909474,1180.1916349222406,10164.60648833337
2023-01-02 10:45:00,3363.8686530197037,2606.1116976251683,1848.5026579136852,1395.2684231440755,9181.437766761956
2023-01-02 11:00:00,3646.549983458351,2616.2263117245793,3461.327356371734,1310.40527206968,11245.996614521637
2023-01-02 11:15:00,3803.523273382953,2688.1448654627347,241.6208970199597,1443.1837112597555,8309.475541994205
2023-01-02 11:30:00,3281.8414101445696,2758.9002629618235,2514.568668931289,1142.967003053789,9800.190781581563
2023-01-02 11:45:00,3654.9290879076216,2760.3314811212103,1842.484481872356,1108.0528854355334,9269.588621976302
2023-01-02 12:00:00,3536.837750872956,2936.8318049406157,3074.915175632169,1313.1679146362299,10686.177871657776
2023-01-02 12:15:00,3508.4745171276313,2644.061576685678,2767.4938616064796,1186.6841276992325,10111.242279724787
2023-01-02 12:30:00,3870.090061519278,2735.1673832955407,2613.9820885799154,1289.27325335166,10602.568995230291
2023-01-02 12:45:00,4000.708583057209,2692.020621772759,1633.9837795731255,1419.0320373109344,9595.246785470483
2023-01-02 13:00:00,3821.931997065966,2705.964918229568,3098.0702809968493,1155.598923423546,10712.650405652292
2023-01-02 13:15:00,3687.8665129105875,2665.298905360992,2716.083641205005,1422.3619415502026,10227.595714167472
2023-01-02 13:30:00,3668.4296891564823,2941.953705889153,2701.6390607813037,1279.8489748144982,10655.693266243425
2023-01-02 13:45:00,3532.098857233269,2898.505670884739,1691.616282216859,1494.4145553587246,9610.871373391295
2023-01-02 14:00:00,3639.7995931683095,2696.144308470897,3330.611482862804,1052.1662937279345,10654.863426318765
2023-01-02 14:15:00,3853.202947641952,2790.2684887767564,300.0601151706865,1467.0009669999724,8426.321848235011
2023-01-02 14:30:00,3649.8479289935467,2941.7691331673605,2743.487135164291,1279.0932891774517,10681.9471732455
2023-01-02 14:45:00,3799.323960012182,2866.2169875822765,1521.7237912460635,1033.4417558345785,9074.455967323249
2023-01-02 15:00:00,3907.5244713736965,2638.3460339107532,3029.343710672798,1242.5295592858884,10880.970128917832
2023-01-02 15:15:00,3914.2700180398124,2517.935573998948,2865.267428659901,1186.1776092887862,10597.160856735798
2023-01-02 15:30:00,3794.096165601062,2563.9696493256715,340.47083563443084,1480.8159756799093,8128.618894979741
2023-01-02 15:45:00,3694.511514320956,2742.398697570781,1883.3478727079319,1398.270566578651,9623.264552518096
2023-01-02 16:00:00,3676.5743798260883,3554.496355298922,3611.2358399885798,1457.1495080692862,12371.269489817554
2023-01-02 16:15:00,3553.3943534693835,2798.7043205336267,2981.3136792467976,1167.7784209473969,10449.695849116855
2023-01-02 16:30:00,3903.826932223259,2698.039121687257,2996.562052799585,1102.8175149839974,10697.115845206416
2023-01-02 16:45:00,3576.073350000419,2528.3788550328914,1584.137508423929,1284.8942933426224,8915.852492293032
2023-01-02 17:00:00,3683.9179556615795,2654.88467396172,3122.4607266848766,1319.7584626560672,10750.956984554343
2023-01-02 17:15:00,3557.240363710684,2739.394662688757,2590.690838999906,1470.7786278324513,10293.342896525992
2023-01-02 17:30:00,3568.2040517948503,2967.7994381027556,382.5743881722447,1028.429293607108,7902.268359117131
2023-01-02 17:45:00,3652.67841272992,2978.4449256805824,1752.3990428765292,1166.1091156185398,9710.502162490298
2023-01-02 18:00:00,3685.3257910229886,2720.492958662058,3072.4871868397,1010.8000602970317,10607.353144622795
2023-01-02 18:15:00,3955.3098825177067,2509.628397363322,2701.72750315258,1090.422435066356,10224.727585588631
2023-01-02 18:30:00,3516.4717826891833,2809.543945256979,2944.3503425270105,1012.2715119776157,10196.042776449707
2023-01-02 18:45:00,3547.7007004800457,2986.8624666658984,1908.4805589526127,1475.7884251399933,9693.053649003314
2023-01-02 19:00:00,3936.137797353821,2807.582359984491,3366.591087707578,1004.9500640164855,11201.063063940133
2023-01-02 19:15:00,3813.6696760057557,2579.243128426196,339.1524679389461,1377.5897084491703,8057.224900514294
2023-01-02 19:30:00,3744.1522735044223,2620.0321883733563,3002.922445470744,1307.0481783916798,10762.498732534208
2023-01-02 19:45:00,3950.580839227855,2848.6163871496365,1751.6342289076008,1424.3210052201293,10045.839486297038
2023-01-02 20:00:00,3707.5253705658197,2944.4651282524296,3122.557085421738,1280.4328582214628,11127.698969680092
2023-01-02 20:15:00,3876.7595218012825,2881.9752393874737,379.8101065992935,1115.7460879685273,8073.035512658893
2023-01-02 20:30:00,3757.8613693842517,2696.0954460679563,2688.549990337894,1491.2747107881937,10560.322619816001
2023-01-02 20:45:00,3856.8662518544975,2513.495173008548,1743.989294253879,1284.0622702193823,9504.573643012829
2023-01-02 21:00:00,3682.5282914895024,2682.730506875426,3373.036314870647,1384.1726502625925,11011.057638061042
2023-01-02 21:15:00,3665.506386156502,2645.8825485858965,3046.7325494418183,1129.857330163336,10542.051332255114
2023-01-02 21:30:00,3791.6051780586204,2923.2390933346587,2912.623511721641,1089.244644200332,10586.687144452935
2023-01-02 21:45:00,3630.552094304039,2627.9700396709545,1860.3999335240385,1244.5510094997887,9301.252682158081
2023-01-02 22:00:00,3692.1126808668973,2256.2448039638107,3021.841420962184,1180.6382880294477,10150.579106892274
2023-01-02 22:15:00,3675.773589679046,2017.500497464726,271.9826746864311,1044.4123312789084,6972.200245795169
2023-01-02 22:30:00,3961.5672826972423,2181.7546685731045,221.86517951844786,1135.0481579082104,7543.4545650843875
2023-01-02 22:45:00,3730.6390643677755,2440.116010931697,1771.726663151246,1327.2279332591932,9209.54598329095
2023-01-02 23:00:00,4124.804739322772,2335.8443181587227,3371.3089695116882,1270.8552942994381,11087.984757097061
2023-01-02 23:15:00,3803.992950708263,2289.8286410774945,295.61813323217336,1308.0433313536996,7501.126540974678
2023-01-02 23:30:00,3857.972596028035,2255.2875443276525,3100.514866685532,1437.5549107423244,10519.00157107258
2023-01-02 23:45:00,3928.345694446456,2222.283853327659,1682.3008346102595,1336.5742401682912,9224.497402183686
2023-01-03 00:00:00,3724.6590455407413,2788.143951333578,4149.214407270417,1532.26132478633,12059.59961603884
2023-01-03 00:15:00,3874.945154070342,2471.6143971098386,2769.9087181620534,1235.3111497168738,10460.299334561672
2023-01-03 00:30:00,3858.40647156864,2450.1487284857817,2754.5192758165167,1333.2976429042048,10435.397058499198
2023-01-03 00:45:00,3543.056920529548,2228.7276681157005,1706.0864630234253,1498.5589302198155,9069.49690190533
2023-01-03 01:00:00,3863.79041383442,2016.6252710706146,3303.3445308144837,1263.6816657871072,10404.077467156512
2023-01-03 01:15:00,3781.259298563258,2285.6843796871776,2891.5585892595836,1128.0239974985177,10031.318444892982
2023-01-03 01:30:00,3782.9742470715223,2436.648307455323,3008.0231632627874,1362.4452568173551,10562.330217344348
2023-01-03 01:45:00,3542.1676988858217,2355.4103870355057,1673.8004324054828,1050.2793473110214,8598.393486757015
2023-01-03 02:00:00,3652.8353265189803,2325.497110152607,3375.6074914617675,1083.6795037588952,10498.77156785075
2023-01-03 02:15:00,3579.38244874354,2081.3272998808698,3160.39957499058,1430.2326782902596,10257.87672668444
2023-01-03 02:30:00,3890.828451966389,2415.094764542236,385.8541038019433,1217.9972469149793,8009.671755888261
2023-01-03 02:45:00,3570.7652760254355,2108.337247297897,1871.819029744248,1242.8692077412136,8843.281145673127
2023-01-03 03:00:00,4086.415598600376,2441.9508931041923,3061.4765253621667,1454.6424088227977,10999.331064343072
2023-01-03 03:15:00,4023.2223468732323,2339.412532465307,2687.540784922821,1011.3587998173203,10222.290660647202
2023-01-03 03:30:00,3739.0960714088096,2300.7711497962428,2849.2983263247406,1313.2561084909512,10259.004443062653
2023-01-03 03:45:00,3227.461401927545,2341.3619598071496,1896.6544390122722,1386.19958591766,8876.761648563452
2023-01-03 04:00:00,3656.223127932007,2279.3996467989946,3059.3785461669013,1308.3396811619955,10114.062982742287
2023-01-03 04:15:00,3342.0825371486817,2201.402806392922,3066.4813025916287,1078.9231474894234,9600.351442013387
2023-01-03 04:30:00,4017.9615278101573,2121.313072046558,397.7747190934631,1340.703462324112,7888.552673965885
2023-01-03 04:45:00,3488.939463729078,2266.668410223663,1610.80305019318,1334.7530883007994,8648.269858574524
2023-01-03 05:00:00,3553.8920562784647,2390.14684074862,3279.211239228674,1249.5659616289265,10445.644267100502
2023-01-03 05:15:00,3829.654826631827,2399.4484426686668,3083.529970258025,1411.6693629760657,10834.513953401205
2023-01-03 05:30:00,3551.63154865446,2427.2381637228837,2686.8107386029915,1018.9907958841458,9622.15500097896
2023-01-03 05:45:00,3922.3054669562853,2184.0039027521716,1833.5423934899736,1124.8955523035443,8893.493674425357
2023-01-03 06:00:00,3880.4857934479037,2973.4540347636457,3416.152615667899,1078.2643805527298,11436.315272674134
2023-01-03 06:15:00,3454.0576557068775,2935.6622975933797,2533.9430480143433,1174.7704895490158,10053.88767989093
2023-01-03 06:30:00,3859.571657920604,2631.4830618992137,2746.8735079378503,1393.337015602721,10676.520935169721
2023-01-03 06:45:00,3720.9682064133062,2566.1795693117147,1522.5474427494526,1371.7755994007798,9229.840885376043
2023-01-03 07:00:00,3860.6839507030504,2553.759270409606,3135.4735898571857,1263.8693802464845,10882.292079534414
2023-01-03 07:15:00,3788.1173910639245,2646.5918268706,2950.136469143743,1197.1424511092823,10749.616877106933
2023-01-03 07:30:00,3909.7804266126927,2876.5737759228377,2951.600783464505,1422.0367443796674,11113.549630999707
2023-01-03 07:45:00,3738.2797307713786,2734.156919403311,1965.0141455150774,1466.0184663881614,9910.05158378006
2023-01-03 08:00:00,3604.6580911706665,3309.7412548234875,4192.658340137865,1682.7659122584253,12897.069006377556
2023-01-03 08:15:00,3845.672889348034,2581.187096612386,2666.648231764349,1441.2234079276718,10410.102512130037
2023-01-03 08:30:00,3718.2890189474006,2964.874582376545,2657.0645108743306,1352.4822445428676,10796.613728611932
2023-01-03 08:45:00,3755.8462727867227,2945.793102750976,1852.7131481586327,1481.6176493095527,9826.98409252875
2023-01-03 09:00:00,4017.716704214443,2747.593817512112,3039.3823524962495,1419.363336945748,11189.809422750202
2023-01-03 09:15:00,3940.5361162963063,2874.277896816438,2728.913214285008,1228.145433137708,10780.306055831394
2023-01-03 09:30:00,3565.92696262552,2914.2130548852583,2540.2165129317814,1353.2050694859247,10386.030012001465
2023-01-03 09:45:00,3936.480230854278,2509.430785984515,1740.3768884581132,1177.952899914184,9294.186727719645
2023-01-03 10:00:00,4029.840266197426,2693.93482672675,3055.5806516346443,1299.925204635963,11210.992267985868
2023-01-03 10:15:00,3796.6953000611334,2682.3673537137483,2566.663502857522,1170.2903868341666,10058.728453543308
2023-01-03 10:30:00,3542.986416289266,2585.852219295903,472.4008915352019,1222.103138356672,7753.290396660642
2023-01-03 10:45:00,3633.3490506045296,2608.883029251915,1853.1288744120204,1118.6596491862124,9284.767649939642
2023-01-03 11:00:00,3697.2507993470444,2832.940918452259,3288.0838493573497,1491.0602687755359,11418.984601178705
2023-01-03 11:15:00,3853.1339524504215,2656.5029622701477,2798.3520497927757,1310.3124560356573,10567.845962209043
2023-01-03 11:30:00,3564.6238639543963,2987.104850159687,321.50784307516165,1263.2663230362741,8054.155866465597
2023-01-03 11:45:00,3690.684467894164,2965.4316259642756,1598.8011427664858,1386.9045201595932,9679.826619480988
2023-01-03 12:00:00,3645.314228844574,2561.945279993544,3020.929003559552,1005.9267104157328,10062.657646902919
2023-01-03 12:15:00,4026.2749928361472,2944.408612151322,2873.597905751849,1077.892309305916,10787.803095747737
2023-01-03 12:30:00,3843.460066805866,2908.2601788337347,2743.47168995264,1115.6808511475485,10535.814781935436
2023-01-03 12:45:00,3783.6315141455802,2891.0131588859767,1638.1166968729103,1045.4425978714542,9337.40292492187
2023-01-03 13:00:00,3629.6570752794228,2800.97858980639,3454.037035899859,1080.5145207794396,10919.974356135426
2023-01-03 13:15:00,3947.1033417205263,2737.7887518162865,323.5380877001711,1204.08523200184,8207.743837913089
2023-01-03 13:30:00,3726.3500783313225,2698.6162637425014,2622.756332437709,1318.469431294728,10308.359784341304
2023-01-03 13:45:00,3703.9972411709723,2865.8071733771503,1894.7087532629525,1336.7978495396696,9990.146603759657
2023-01-03 14:00:00,3803.9761368041554,2587.21687071612,3378.994920659338,1361.4305556832908,11145.939436322076
2023-01-03 14:15:00,3778.155891363271,2634.5315406141376,3187.1529664876252,1333.3913112833438,10848.401731195961
2023-01-03 14:30:00,3679.796318135512,2867.4320772291794,2793.3009491745374,1396.775516672832,10838.34768824242
2023-01-03 14:45:00,3758.233111749195,2755.357621978316,1865.9279376209038,1287.2812167469162,9610.346640765663
2023-01-03 15:00:00,3775.988008793433,2511.9292574521955,3462.715018051685,1086.148748567165,10867.439096888707
2023-01-03 15:15:00,3823.737909291389,2615.9177074396684,3058.2891850878987,1135.5670400705721,10629.376457735003
